500,어린이대공원역 3번출구 앞,화양동 169-1,광진구,1,남산도시자연공원,02-3783-5900,서울특별시 중구 삼일대로 231(예장동),중구,37.5470143,127.0744641
180,충정로역 7번출구 뒤,충정로3가 56-1,서대문구,,,,,,37.5600001,126.9624048
188,홍은동 정원여중 입구,홍은동 265-47,서대문구,,,,,,37.5872736,126.9340028
191,정명학원,북가좌동 359-11,서대문구,,,,,,37.5787202,126.9104293
192,연서어린이공원,연희동 519-27,서대문구,,,,,,37.5732298,126.9242297
178,증산3교 앞,북가좌동 352-9,서대문구,,,,,,37.5808115,126.9075956
194,증산교 앞,북가좌동 415,서대문구,,,,,,37.5771873,126.9026208
177,북가좌 초등학교,북가좌동 427-1,서대문구,,,,,,37.5771814,126.9091679
195,모래내고가차도 ,연희동 375-4,서대문구,,,,,,37.5671713,126.9184103
196,연희교차로 인근,연희동 413-38,서대문구,,,,,,37.5660793,126.9261153
198,충청2교,충정로3가 155-4,서대문구,,,,,,37.5622175,126.9638274
506,금호 어울림 아파트 앞,광나루로 249,성동구,,,,,,37.549678,127.0510695
507,성수아이에스비즈타워 앞,성수이로 147,성동구,,,,,,37.5429302,127.0564225
508,성수아카데미타워 앞,성수동2가 289-30,성동구,,,,,,37.5464944,127.0577266
509,이마트 버스정류소 옆,성수동2가 333-16,성동구,,,,,,37.5399389,127.0531674
510,서울숲 남문 버스정류소 옆,성수동1가 655-4,성동구,,,,,,37.5418587,127.0440712
511,서울숲역 4번 출구 옆,성수동1가 685-635,성동구,,,,,,37.5443812,127.0447916
512,뚝섬역 1번 출구 옆,성수동1가 656-853,성동구,,,,,,37.5479582,127.0450017
513,뚝섬역 5번 출구 정류소 옆,성수동1가 14-22,성동구,,,,,,37.5453469,127.0499078
514,성수사거리 버스정류장 옆,성수동2가 289-30,성동구,,,,,,37.5464944,127.0577266
518,청계천 박물관 앞,마장동 610천,성동구,,,,,,37.570901,127.0338753
520,상왕십리역 4번 출구 앞,하왕십리동 960-3도,성동구,,,,,,37.5630904,127.0322931
521,왕십리역 11번 출구 앞,행당동 188-9도,성동구,,,,,,37.560573,127.0359374
522,금호역 1번출구 앞,금호동3가 1575-3도,성동구,,,,,,37.5486981,127.016158
523,옥수동성당 옆,옥수동 산5-148도,성동구,,,,,,37.5438035,127.0148372
524,래미안금호하이리버  아파트 102동 옆,금호동2가 1220-1 도,성동구,,,,,,38.2045223,128.5880383
525,한양대병원사거리,행당동 20-2도,성동구,,,,,,37.557962,127.0401588
526,용답토속공원 앞,용답동 224-1도,성동구,,,,,,37.5629174,127.0576839
529,장안평역 8번 출구 앞,용답동 224-3도,성동구,,,,,,37.5613184,127.0646345
530,청계벽산아파트·텐즈힐아파트 정류소,하왕십리동 286-24도,성동구,,,,,,37.5689717,127.0302326
533,우리은행 금호동 지점 앞,금호동4가 1101도,성동구,,,,,,37.5480607,127.0213121
534,금호사거리,금호동2가 1205-1 대,성동구,,,,,,37.5486472,127.0257712
535,응봉삼거리,응봉동 134-26도,성동구,,,,,,37.5539217,127.0336441
536,행당역 2번출구 앞,행당동 347-11도,성동구,,,,,,37.5574607,127.0295477
537,한양대후문역 부근,행당동 10도,성동구,,,,,,37.5608182,127.0413684
538,답십리역 8번출구 앞,용답동 102-1,성동구,,,,,,37.5676162,127.0512562
550,서울시설공단 앞,마장동 610,성동구,,,,,,37.570901,127.0338753
556,달맞이공원,옥수동 65-3,성동구,,,,,,37.5417735,127.0200443
557,도선동 주민센터 앞,마장로 141 ,성동구,,,,,,37.5663079,127.0369547
558,성동광진 교육지원청 앞,행당동 7 ,성동구,,,,,,37.5630554,127.0367125
560,송정동 공영주차장 부근,송정동 20-5,성동구,,,,,,35.1385585,126.7988527
561,서울숲역 2번출구 앞,성수동1가 656-924,성동구,,,,,,37.5428058,127.0445265
562,군자지하보도 앞,성동구 송정동 99-51,성동구,,,,,,37.5585365,127.073157
563,성동세무서 건너편,성수동2가 280-48,성동구,,,,,,37.5469586,127.0662512
564,금호역 3번출구,성동구 금호동4가 1470-1,성동구,,,,,,37.548128,127.0157479
565,옥수역 3번 출구,성동구 옥수동 78-1,성동구,,,,,,37.5409082,127.0178355
567,성수역 2번출구 앞,성동구 성수동2가 289-30,성동구,,,,,,37.5464944,127.0577266
568,청계8가사거리 부근,성동구 상왕십리동 16-4,성동구,,,,,,37.5704975,127.0234875
569,응봉봉현대아파트 정류소,성동구 응봉동 193-235,성동구,,,,,,37.5493898,127.0297338
519,양지사거리,홍익동 590,성동구,,,,,,37.5658499,127.0363109
578,성동세무서 부근,성동구 송정동 75-71,성동구,,,,,,37.5482058,127.0622917
579,마장역 4번출구,마장로 288,성동구,,,,,,37.5663079,127.0369547
580,신금호역 3번출구 뒤,금호동2가 449-1,성동구,,,,,,37.5542734,127.0201285
581,용답초등학교,용답동 125-1,성동구,,,,,,37.5643343,127.052003
582,경일중학교 앞,성수일로 33,성동구,,,,,,37.5435938,127.0491606
583,청계천 생태교실 앞,마장동 803,성동구,,,,,,37.57089,127.0418132
585,성수2가1동 공영주차장 인근,성수동2가 569-3,성동구,,,,,,37.5368683,127.0554342
586,마장동 주민센터,성동구 마장로42길 14,성동구,,,,,,37.5649731,127.0451728
587,KEB하나은행 성수중앙지점 ,성동구 성수동2가 276-5,성동구,,,,,,37.5430378,127.0606353
700,KB국민은행 염창역 지점 앞,목동 559도,양천구,,,,,,37.547421,126.8711832
701,목동사거리 부근,목동 813도,양천구,,,,,,37.5327533,126.8637875
702,목4동주민센터 옆,목동 904-3도,양천구,,,,,,37.5316752,126.8679551
703,오목교역 7번출구 앞,목동 451구,양천구,,,,,,37.5240266,126.8757216
704,남부법원검찰청 교차로,신정동 1095도,양천구,,,,,,35.5317701,129.3087113
706,신정네거리역,신월동 894구,양천구,,,,,,37.5222212,126.85113
707,신정3동주민센터,양천구 중앙로 209,양천구,,,,,,37.5387577,126.8754924
708,서울출입국관리사무소 앞,신정동 319-3도,양천구,,,,,,37.519749,126.8702959
709,신정3동 현장민원실 앞,신정동 760-2 도,양천구,,,,,,37.512023,126.8416821
710,서부화물트럭터미널 사거리,신정동 759-2도,양천구,,,,,,37.5107082,126.842217
711,신일해피트리아파트 앞,신월동 1063-4 도,양천구,,,,,,37.5341274,126.8343932
712,강월초교입구 사거리,신월동 905도,양천구,,,,,,37.5199476,126.8353672
713,양서중학교 옆,신월동 790도,양천구,,,,,,37.5337797,126.829659
714,한국SGI 양천문화회관 앞,신월동 790도,양천구,,,,,,37.5337797,126.829659
716,햇빛문고 앞,목동서로 355,양천구,,,,,,37.5171662,126.864335
719,홍익병원앞 교차로(양천구 등촌로 2 앞),양천구 목동 807-13도,양천구,,,,,,37.5304578,126.8641007
720,서울강월초등학교 앞,양천구 신월동 987-4도,양천구,,,,,,37.5163646,126.834674
200,국회의원회관,영등포구 여의도동 1,영등포구,,,,,,37.5310813,126.9165501
201,진미파라곤 앞,국회대로 800,영등포구,,,,,,37.5268906,126.9048692
202,국민일보 앞,여의공원로 101,영등포구,,,,,,37.5292309,126.9248721
203,국회의사당역 5번출구 옆,의사당대로 8,영등포구,,,,,,37.5278307,126.9168822
204,국회의사당역 3번출구 옆,국회대로 758,영등포구,,,,,,37.5273754,126.918519
205,산업은행 앞,의사당대로 97,영등포구,,,,,,37.5224767,126.9245731
206,KBS 앞,여의공원로 13,영등포구,,,,,,37.5255823,126.9164588
207,여의나루역 1번출구 앞,여의나루로 121,영등포구,,,,,,37.5233763,126.9274602
209,중소기업진흥공단 앞,여의도동 24-3,영등포구,,,,,,37.5235124,126.9264939
210,신한금융투자후문 앞,여의도동 2-11,영등포구,,,,,,37.5256643,126.9242388
211,여의도역 4번출구 옆,여의도동 26,영등포구,,,,,,37.5229056,126.9242728
212,여의도역 1번출구 옆,여의도동 27-1,영등포구,,,,,,37.522053,126.922277
213,kt 앞,여의도동 27,영등포구,,,,,,37.5230253,126.9213965
214,금융감독원 앞,여의도동 27,영등포구,,,,,,37.5230253,126.9213965
215,여의도고교 앞,여의도동 30,영등포구,,,,,,37.5259984,126.9325629
216,삼부아파트1동 앞,여의도동 30-3,영등포구,,,,,,37.5230818,126.9319732
217,NH농협은행 앞,국제금융로8길 2,영등포구,,,,,,37.5219749,126.9300353
218,증권거래소 앞,여의도동 33,영등포구,,,,,,37.5227889,126.9279862
219,롯데캐슬엠파이어 옆,여의도동 4-2,영등포구,,,,,,37.520939,126.9317594
220,미성아파트 A동 앞,여의도동 37,영등포구,,,,,,37.5199076,126.9245387
221,여의도초교 앞,여의도동 50,영등포구,,,,,,37.5207424,126.9370305
222,시범아파트버스정류장 옆,여의도동 50,영등포구,,,,,,37.5207424,126.9370305
223,진주아파트상가 앞,여의도동 5-2,영등포구,,,,,,37.5187615,126.9339896
224,롯데캐슬 앞,여의도동 4-2,영등포구,,,,,,37.520939,126.9317594
225,앙카라공원 앞,여의도동 56,영등포구,,,,,,37.5176788,126.9304405
226,샛강역 1번출구 앞,여의도동 46,영등포구,,,,,,37.518604,126.9294285
227,양평2나들목 보행통로 입구,영등포구 양화동 17-4,영등포구,,,,,,37.5445699,126.8885478
228,선유도역 3번출구 앞,양평동4가 202-1,영등포구,,,,,,37.5384996,126.8946836
229,양평1 보행육교 앞,양평동4가 20-4,영등포구,,,,,,37.5352231,126.8919564
231,남부고용노동지청 남측,양평동1가 115-2,영등포구,,,,,,37.523757,126.8917188
232,양평우림 이비즈센타 앞,양평동3가 14-1,영등포구,,,,,,37.5255656,126.8884836
233,한국연예사관 건물 앞,양평동3가 60-1,영등포구,,,,,,37.5286713,126.892102
234,영등포구민체육센터 앞,신길동 399 ,영등포구,,,,,,37.5018468,126.9045999
235,신길동 우리은행 옆,신길동 250-4 ,영등포구,,,,,,37.5046379,126.910308
236,문래동자이아파트 앞,문래동3가 68-1,영등포구,,,,,,37.5178873,126.8947513
237,보라매 두산위브 앞,신길동 4490 ,영등포구,,,,,,37.4966402,126.9139289
238,제2구민체육센타 앞,당산동4가 96-2,영등포구,,,,,,37.5270659,126.9014899
239,유스호스텔 앞,영등포동7가 58-2,영등포구,,,,,,37.5257693,126.9033304
240,문래역 4번출구 앞,문래동3가 55-12 ,영등포구,,,,,,37.5173874,126.8981466
241,신길우성1차아파트 앞 공원,도림동 255-2 ,영등포구,,,,,,37.5046061,126.8987258
242,신길선원가와인아파트 앞,신길동 215-28 ,영등포구,,,,,,37.5108129,126.9113075
243,이앤씨드림타워 앞,양평동3가 48-1,영등포구,,,,,,37.5270326,126.8911759
244,영등포삼환아파트 앞,영등포동8가 82-4 ,영등포구,,,,,,37.5303279,126.9058851
245,삼성생명 당산사옥 앞,당산동4가 35-24 ,영등포구,,,,,,37.528053,126.8967973
247,당산역 10번출구 앞,당산동5가 14-4,영등포구,,,,,,37.5335852,126.9020042
248,초원아파트 앞,여의도동8-13,영등포구,,,,,,37.5263086,126.9335824
249,여의도중학교 옆,여의도동 8,영등포구,,,,,,37.5263086,126.9335824
250,우주마루아파트 201동 앞,신길동 여의대방로 249,영등포구,,,,,,37.5002273,126.9185269
251,서울지방병무청 버스정류장,신길동853,영등포구,,,,,,37.5044426,126.9217272
252,보라매역4번출구(순흥빌딩),신길동4884,영등포구,,,,,,37.4999098,126.9188079
253,남서울아파트 14동앞,신길동3596,영등포구,,,,,,37.5010846,126.9098711
254,도림신협 앞,신길동263-76,영등포구,,,,,,37.5037096,126.9039563
255,도림4거리,신길동373-1,영등포구,,,,,,37.5058979,126.9016882
256,동아에코빌입구,도림동 159-70,영등포구,,,,,,37.509552,126.8991214
257,신길삼거리(우리은행),신길동95-256,영등포구,,,,,,37.513776,126.9194087
258,신길역3번출구,영등포동1가35,영등포구,,,,,,37.5176664,126.9146626
260,여의도 마리나선착장 앞,여의동로 330,영등포구,,,,,,37.5263086,126.9335824
262,영문초등학교 사거리,문래동6가 10-1,영등포구,,,,,,37.520474,126.8887876
263,근로자회관 사거리,문래동5가 1-1 ,영등포구,,,,,,37.5168525,126.8885699
264,교보생명보험 앞,양평동1가 29-1,영등포구,,,,,,37.5221176,126.8910043
265,영등포유통상가 사거리,당산로 68,영등포구,,,,,,37.520664,126.8961685
266,영등포청과시장 사거리,영등포4가 150-1,영등포구,,,,,,37.5263715,126.8962283
267,삼성화재 사옥 옆,양평동4가,영등포구,,,,,,37.5361297,126.8960904
268,그랜드컨벤션센터앞,양평로 67,영등포구,,,,,,37.534898,126.8992943
270,증권거래소후문교차로,여의나루로 76,영등포구,,,,,,37.5227889,126.9279862
271,샛강생태공원방문자센터 앞,여의동로 48,영등포구,,,,,,37.5187274,126.9218961
272,당산육갑문,당산로52길 3,영등포구,,,,,,37.5352678,126.9037921
230,영등포구청역 1번출구,당산동3가 352,영등포구,,,,,,37.5245451,126.8961079
259,대방역6번출구,신길동1368,영등포구,,,,,,37.5135611,126.9266658
800,목월공원 앞,원효로4가 109-10,용산구,,,,,,37.53232,126.9548175
802,한강진역 2번 출구 앞,용산구 한남동 726-494도,용산구,,,,,,37.5407506,127.001835
803,한남초교 앞 보도육교,용산구 한남동 725-17도,용산구,,,,,,37.5383374,127.0040487
805,문배어린이공원 앞,용산구 문배동 34-10도,용산구,,,,,,37.5368099,126.9702054
806,전자랜드 본관 앞,용산구 한강로3가 16-8도,용산구,,,,,,37.5328171,126.9585579
807,서울역 12번 출구 앞,용산구 동자동 14-229 도,용산구,,,,,,37.5521116,126.9726047
808,서빙고동 금호맨션 앞,용산구 서빙고동 235-5도,용산구,,,,,,37.5207182,126.9906626
809,한남 유수지 복개주차장,용산구 독서당로 18,용산구,,,,,,37.5299738,127.007355
810,이태원지하보도,용산동2가 5-1812,용산구,,,,,,37.5381894,126.9866535
811,녹사평역1번출구,용산동2가 6-7,용산구,,,,,,37.5350221,126.9855966
812,용산전쟁기념관,용산동1가 8-4,용산구,,,,,,37.534801,126.975431
813,삼각지역 3번출구,한강로1가 228-1,용산구,,,,,,37.5343935,126.9730142
815,LIG강촌아파트 103동앞,이촌동301-5,용산구,,,,,,37.5203376,126.9724387
816,신용산역 6번출구 앞,한강로2가 313-4,용산구,,,,,,37.5300566,126.9685469
817,삼각지역 4번출구 앞,한강로1가 303-1,용산구,,,,,,37.5333148,126.9716565
818,숙명여대 입구 교차로,청파동2가 81,용산구,,,,,,37.544747,126.9688356
819,선린인터넷 고등학교,청파동3가 66-2,용산구,,,,,,37.5423513,126.9707131
820,청파동입구 교차로,한강대로 350,용산구,,,,,,37.5496366,126.9723184
822,이촌1동 마을공원,용산구 한강로3가 66-4 철,용산구,,,,,,37.5223019,126.9678878
823,효창동주민센터 앞,용산구 효창동 255-17 임,용산구,,,,,,37.5450249,126.9597415
825,서빙고동 주민센터 앞,서빙고동 153-3,용산구,,,,,,37.5204057,126.9942653
301,경복궁역 7번출구 앞,종로구 내자동 75-4 　,종로구,,,,,,37.5758502,126.9719775
302,경복궁역 4번출구 뒤,종로구 적선동 8-1 ,종로구,,,,,,37.5758658,126.9728388
303,광화문역 1번출구 앞,종로구 당주동 50,종로구,,,,,,37.5716114,126.9746372
304,광화문역 2번출구 앞,종로구 세종로 84-8 ,종로구,,,,,,37.5722956,126.9774749
305,종로구청 옆,종로구 수송동 147 ,종로구,,,,,,37.5725567,126.9799516
306,광화문역 7번출구 앞,종로구 세종로 1-68,종로구,,,,,,37.571619,126.976754
307,서울역사박물관 앞,종로구 신문로2가 1-389 ,종로구,,,,,,37.569943,126.9713614
308,광화문 S타워 앞,종로구 신문로1가 5-4 ,종로구,,,,,,37.5703425,126.9757526
309,광화문역 6번출구 옆,종로구 세종로 1-81 ,종로구,,,,,,37.5699254,126.9762745
314,국립현대미술관,종로구 사간동 122-2 ,종로구,,,,,,37.5767277,126.9796468
315,신한은행 안국역지점 옆,종로구 안국동 175-91 ,종로구,,,,,,37.5765412,126.9826845
316,종각역 1번출구 앞,종로구 종로1가 54 ,종로구,,,,,,37.5701747,126.9832262
326,안국역 5번출구 앞,종로구 경운동 91-4 ,종로구,,,,,,37.5764111,126.9861992
327,낙원상가 옆,종로구 경운동 49 ,종로구,,,,,,37.5743231,126.9870052
328,탑골공원 앞,종로구 종로2가 34-2 ,종로구,,,,,,37.5703463,126.988619
329,청계2가 사거리 옆,종로구 관철동 13-14 ,종로구,,,,,,37.5690424,126.9876688
333,창덕궁 매표소 앞,종로구 와룡동 5-6,종로구,,,,,,37.5773106,126.9896954
334,종로3가역 2번출구 뒤,종로구 종로3가 10-5 ,종로구,,,,,,37.5703842,126.9920077
335,종로3가역 15번출구 앞,종로구 종로3가 137-3 ,종로구,,,,,,37.5701805,126.9908332
337,창경궁 입구,종로구 와룡동 2-87 ,종로구,,,,,,37.5783561,126.9967062
338,세운스퀘어 앞,종로구 종로4가 32-8 ,종로구,,,,,,37.5706331,126.9967826
339,종로4가 사거리,종로구 종로4가 32-8 ,종로구,,,,,,37.5706331,126.9967826
340,혜화동 로터리,종로구 혜화동 120,종로구,,,,,,37.5855388,127.0009134
341,혜화역 3번출구 뒤,종로구 명륜4가 96-4 ,종로구,,,,,,37.5821288,127.0017153
342,대학로 마로니에공원,종로구 동숭동 1-24 ,종로구,,,,,,37.5801582,127.0022352
343,예일빌딩(율곡로) 앞,종로구 충신동 57-3 ,종로구,,,,,,37.5755373,127.0048656
344,성균관대 E하우스 앞,종로구 충신동 27-28 ,종로구,,,,,,37.5740904,127.0064822
345,서울보증보험본사 앞,종로구 연지동 136-75 ,종로구,,,,,,37.5732246,127.0011606
348,독립문역 사거리,교북동 10-1,종로구,,,,,,37.572027,126.9608546
349,사직동주민센터,사직로9길 5,종로구,,,,,,37.5760163,126.9679914
350,KEB 하나은행(내자동 지점) 앞,사직로8길 39,종로구,,,,,,37.5742161,126.9730562
351,청운초교 앞 삼거리,청운동 108-22,종로구,,,,,,37.5850296,126.9706002
352,중앙고입구 삼거리,창덕궁길 191,종로구,,,,,,37.5831162,126.9853157
353,재동초교 앞 삼거리,종로구 재동 19,종로구,,,,,,37.5793439,126.9849344
354,포르투갈 대사관 앞,창덕궁1길 3,종로구,,,,,,37.5791151,126.988934
355,서울사대부속초교 앞,연건동 178-3,종로구,,,,,,37.5764773,127.0024292
356,KT혜화지사 앞,대학로 65,종로구,,,,,,37.5771147,127.0015173
358,성대입구 사거리,창경궁로 234,종로구,,,,,,37.5824666,126.9985055
359,원남동사거리,율곡로 169,종로구,,,,,,37.574971,126.9981589
361,동묘앞역 1번출구 뒤,숭인동 81-39,종로구,,,,,,37.573841,127.0157571
362,청계8가 사거리,청계천로 407,종로구,,,,,,37.5721712,127.0226721
363,신설동역 11번출구 뒤,숭인동 1311,종로구,,,,,,37.5756817,127.0227983
364,창신역 1번출구 앞,지봉로 87,종로구,,,,,,37.5778868,127.014797
367,독립문역 3번출구 뒤,무악동 41-7 ,종로구,,,,,,37.5737784,126.958685
368,SK 서린빌딩 앞,서린동 93-2,종로구,,,,,,37.569155,126.9803319
369,광화문 시민열린마당,세종로 76-5,종로구,,,,,,37.5754319,126.9784894
385,종각역5번출구,종로구 서린동 26-1,종로구,,,,,,37.5696641,126.9826377
386,올림픽기념 국민생활관 앞,혜화동3-1,종로구,,,,,,37.586755,127.0003554
388,동성중학교 앞,혜화동 56,종로구,,,,,,37.5859317,127.0015649
300,정동사거리,중구 정동 23-20 ,중구,,,,,,37.5678119,126.9695829
310,청계광장 옆,중구 태평로1가 84-1 ,중구,,,,,,37.5683202,126.9773651
311,서울광장 옆,중구 태평로1가 54-3 ,중구,,,,,,37.5661223,126.9776464
312,시청역 1번출구 뒤,중구 태평로2가 353-1 ,중구,,,,,,37.5644536,126.9767128
313,서울역 광장 파출소 옆,중구 봉래동2가 124 ,중구,,,,,,37.5572443,126.9717273
318,광교사거리 남측,중구 다동 2-4 ,중구,,,,,,37.5686352,126.9824389
320,을지로입구역 4번출구 앞,중구 을지로2가 9-7 ,중구,,,,,,37.5660795,126.9839633
321,한국외환은행 본점 앞,중구 을지로2가 181-3 ,중구,,,,,,37.5653501,126.9843218
322,명동성당 앞,중구 명동2가 1-15 ,중구,,,,,,37.5643895,126.9868341
324,신세계백화점 본점 앞,중구 충무로1가 3 ,중구,,,,,,37.5614491,126.9811365
330,청계천 한빛광장,중구 삼각동118,중구,,,,,,37.5682052,126.9840007
331,을지로2가 사거리 북측,중구 을지로2가 65-39 ,중구,,,,,,37.566479,126.9873593
332,을지로2가 사거리 남측,중구 을지로2가 149-10 ,중구,,,,,,37.5661111,126.9867961
336,티마크 호텔 앞,중구 충무로3가 39-2 ,중구,,,,,,37.5622932,126.9929849
346,남평화시장,중구 을지로6가 18-6 ,중구,,,,,,37.5684817,127.0096232
347,동대문역사문화공원역 9번출구 앞,중구 을지로7가 134-2 ,중구,,,,,,37.5652498,127.0075957
370,시청역(2호선) 9번출구 뒤,서소문동 75,중구,,,,,,37.5629297,126.9747109
371,동대입구역 6번출구 뒤,장충동2가 197-4,중구,,,,,,37.5590048,127.0052621
372,약수역 4번출구 뒤,신당동 369-44,중구,,,,,,37.5543795,127.0110164
373,약수 어린이공원,신당동 842-6,중구,,,,,,37.5557938,127.0142131
374,청구역 2번출구 앞,신당동 295-2,중구,,,,,,37.5603185,127.0138535
375,다산 어린이공원,신당동 123-1,중구,,,,,,37.5638328,127.0187446
377,서울역 4번출구 앞,남대문로5가 84-15,중구,,,,,,37.557449,126.9729898
378,청계7가 사거리,흥인동 162-1,중구,,,,,,37.567534,127.0161118
379,서울역9번출구,봉래동2가 125,중구,,,,,,35.0957048,129.0416598
380,CJ제일제당 앞,쌍림동 146-43 ,중구,,,,,,37.5642884,127.002576
381,장충체육관,장충동2가 200-99,중구,,,,,,37.5586783,127.0071498
382,약수역 10번출구 앞,신당동 357-1,중구,,,,,,37.5558248,127.0096301
383,신당역 5번 출구,중구 신당동 99,중구,,,,,,37.5652813,127.0166395
384,종로학원본원 앞,중림동 397,중구,,,,,,37.5601513,126.9681378
387,훈련원공원 주차장 앞,을지로5가 35-6,중구,,,,,,37.5667362,127.0033878
900,은평예술회관,녹번동 85-4,은평구,,,,,,37.6036744,126.927865
901,응암1동사무소,응암동 84-14,은평구,,,,,,37.6016188,126.9270271
902,진관동 은빛초등학교,진관동 45-21,은평구,,,,,,37.6430143,126.9169478
903,은평뉴타운 아이파크,진관동 13-20,은평구,,,,,,37.6460328,126.9270174
904,은평뉴타운 푸르지오,진관동 5-8,은평구,,,,,,37.6484774,126.9304078
905,구파발역 2번출구,진관동 86-31,은평구,,,,,,37.6357367,126.9187076
906,연신내역 5번출구,대조동 207-8,은평구,,,,,,37.616168,126.9194668
907,CJ 드림시티,역촌동 43-11,은평구,,,,,,37.5997741,126.9173326
908,구산역 4번출구,갈현동 536-8,은평구,,,,,,37.6119475,126.9163101
909,백련산 힐스테이트 3차,응암동 761-9,은평구,,,,,,37.6012491,126.9299813
911,은평평화공원(역촌역4번출구),녹번동 153-31,은평구,,,,,,37.6053394,126.9237006
912,응암오거리,응암동 604-5,은평구,,,,,,37.5891371,126.9169998
913,이마트,응암동90-15,은평구,,,,,,37.6003337,126.9195985
914,새절역 2번출구,응암동 610-3,은평구,,,,,,37.5909364,126.9140524
915,증산역 4번출구,증산동 199-8,은평구,,,,,,37.5836921,126.9092563
916,평생학습관 앞,역촌동 15-40,은평구,,,,,,37.6078232,126.9212909
917,녹번역 4번출구,녹번동 55,은평구,,,,,,37.6007017,126.9360048
918,서부경찰서,불광동 260-2,은평구,,,,,,37.6127334,126.9278732
919,서울혁신파크,녹번동 15-2,은평구,,,,,,37.606766,126.9333521
921,신도고등학교,진관동 242-14,은평구,,,,,,37.6297307,126.9191323
922,연신내역 4번출구,대조동 227-2,은평구,,,,,,37.617831,126.9219902
923,국민은행 연서지점,불광동 355,은평구,,,,,,37.6209613,126.925767
924,메뚜기다리,진관동 161-9,은평구,,,,,,37.6288157,126.9298536
925,불광역 2번출구,불광동 285-43,은평구,,,,,,37.609409,126.9308906
926,불광역 8번출구,불광동 276-6,은평구,,,,,,37.611107,126.9295592
927,연신내역 3번출구 인근,불광동 304-5,은평구,,,,,,37.6173749,126.9229653
928,은평역사한옥박물관,진관동 133-29,은평구,,,,,,37.6415138,126.9382285
929,국민은행 응암점,응암동 86-15,은평구,,,,,,37.6009124,126.9240634
930,구 서부경찰서 건너편,역촌동 41-7,은평구,,,,,,37.6017529,126.9203911
931,역촌파출소,역촌동 45-34,은평구,,,,,,37.6053535,126.915297
932,예일여중,연서로 117,은평구,,,,,,37.6101791,126.9151623
933,LG 서비스 역촌점,서오릉로 163,은평구,,,,,,37.6122329,126.9149094
